
0, 0
0, 0.4437500000000002
0.011678832116788343, 0.4437500000000002
0.011678832116788343, 0.5541666666666668
0.03357664233576643, 0.5562500000000001
0.03357664233576643, 0.5916666666666668
0.043795620437956206, 0.5916666666666668
0.043795620437956206, 0.6000000000000001
0.06569343065693431, 0.6000000000000001
0.06569343065693431, 0.6687500000000002
0.07737226277372264, 0.6687500000000002
0.07737226277372264, 0.6770833333333335
0.08759124087591241, 0.675
0.08759124087591241, 0.8166666666666669
0.09781021897810219, 0.8166666666666669
0.09781021897810219, 0.8458333333333334
0.10948905109489052, 0.8479166666666669
0.10948905109489052, 0.8770833333333334
0.12992700729927006, 0.8770833333333334
0.1313868613138686, 0.8833333333333335
0.18540145985401457, 0.8833333333333335
0.18540145985401457, 0.8937500000000002
0.1970802919708029, 0.8916666666666668
0.1970802919708029, 0.9000000000000001
0.21751824817518245, 0.9000000000000001
0.21751824817518245, 0.9145833333333335
0.272992700729927, 0.9145833333333335
0.272992700729927, 0.9229166666666668
0.29343065693430653, 0.9229166666666668
0.29343065693430653, 0.9312500000000001
0.31532846715328466, 0.9291666666666668
0.31532846715328466, 0.9375000000000001
0.3591240875912408, 0.9375000000000001
0.3591240875912408, 0.9458333333333335
0.3927007299270073, 0.9458333333333335
0.3927007299270073, 0.9541666666666668
0.4145985401459854, 0.9520833333333335
0.4145985401459854, 0.9604166666666668
0.435036496350365, 0.9583333333333335
0.435036496350365, 0.9666666666666668
0.47883211678832105, 0.9666666666666668
0.47883211678832105, 0.9750000000000002
0.5766423357664233, 0.9750000000000002
0.5766423357664233, 0.9812500000000002
0.7503649635036496, 0.9833333333333335
0.7503649635036496, 0.9895833333333335
0.8583941605839416, 0.9895833333333335
0.85985401459854, 0.9958333333333335
1.002919708029197, 0.9958333333333335
