1000 1000 1000 1000 1000 1000 1000 1000 
0 328.667 287.889 289.556 299.333 298 269 0 
0 32.2222 39.5556 39.5556 29.7778 30 28 0 
0 1.88889 39.5556 39.5556 0.111111 1 1 0 
0 0 0.888889 0.888889 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
